Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Pacific island small states	PSS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	22.44312368	22.87921852	23.32615792	23.77623527	24.2264837	24.66981974	25.10842912	25.46075856	25.80367109	26.1576281	26.5055788	26.83060858	27.14586715	27.45542631	27.68944465	27.89638276	28.11184823	28.26131117	28.39622953	28.5403797	28.70239249	28.90638464	29.13190963	29.36425973	29.59100478	29.8039279	30.00375198	30.37800341	30.76544843	31.13863992	31.49804963	31.86093154	32.22922409	32.600053	32.97136003	33.31647233	33.67885965	33.91533588	34.12526873	34.32713437	34.54986963	34.76908291	34.9348591	35.0894196	35.25395846	35.43495566	35.63685241	35.8580422	36.09345698	36.3316191	36.56798614	36.79962904	37.03260136	37.27393025	37.53027576	37.77903443	38.03060494
Post-demographic dividend	PST	Urban population (% of total)	SP.URB.TOTL.IN.ZS	63.12495934	63.64479261	64.1748489	64.72345811	65.27117854	65.82118026	66.35743323	66.89976183	67.43012752	67.94021213	68.42608719	68.8379358	69.21928846	69.58731932	69.95942244	70.30700302	70.57978773	70.84296616	71.10613447	71.37047171	71.63475949	71.9213536	72.17296799	72.40673573	72.62725217	72.84069583	73.08332562	73.30910155	73.62625391	73.85473921	74.09057353	74.35806557	74.61072812	74.85341609	75.09685103	75.33665372	75.56625101	75.77667591	75.98772558	76.19987717	76.41216955	76.7499395	77.14845594	77.52784806	77.89307536	78.24594636	78.56758631	78.87313277	79.17123251	79.45682784	79.73443087	80.0138428	80.27222266	80.51411249	80.75015859	80.98323774	81.20951351
French Polynesia	PYF	Urban population (% of total)	SP.URB.TOTL.IN.ZS	42.281	43.217	44.16	45.389	46.783	48.178	49.578	50.979	52.38	53.773	55.162	56.203	56.718	57.231	57.742	58.252	58.76	59.171	59.115	59.059	59.003	58.948	58.892	58.836	58.745	58.639	58.532	58.426	58.32	58.103	57.86	57.616	57.372	57.128	56.883	56.638	56.393	56.29	56.217	56.144	56.071	55.999	55.926	56.029	56.228	56.426	56.625	56.823	56.738	56.608	56.479	56.349	56.218	56.089	55.976	55.88	55.802
Qatar	QAT	Urban population (% of total)	SP.URB.TOTL.IN.ZS	85.275	85.693	86.101	86.5	86.78	87.054	87.323	87.588	87.848	88.103	88.354	88.6	88.678	88.755	88.832	88.909	88.985	89.06	89.135	89.21	89.363	89.514	89.663	89.811	89.956	90.1	90.4	91.056	91.671	92.247	92.786	93.291	93.763	94.203	94.614	94.998	95.356	95.659	95.888	96.105	96.311	96.506	96.692	96.868	97.105	97.449	97.754	98.023	98.261	98.47	98.655	98.812	98.946	99.061	99.159	99.244	99.317
Romania	ROU	Urban population (% of total)	SP.URB.TOTL.IN.ZS	34.209	34.894	35.586	36.284	36.989	37.697	38.345	38.835	39.328	39.822	40.319	40.818	41.319	41.821	42.325	42.831	43.339	43.942	44.649	45.358	46.07	46.781	47.495	48.21	48.926	49.641	50.357	51.073	51.79	52.504	53.217	53.93	54.227	54.074	53.922	53.769	53.616	53.463	53.311	53.158	53.004	52.852	52.78	52.912	53.043	53.174	53.305	53.436	53.567	53.698	53.829	53.96	54.091	54.235	54.393	54.564	54.749
Russian Federation	RUS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	53.731	54.626	55.518	56.408	57.294	58.173	59.048	59.918	60.783	61.638	62.471	63.278	64.078	64.869	65.652	66.427	67.194	67.95	68.698	69.305	69.751	70.193	70.631	71.066	71.497	71.923	72.346	72.765	73.181	73.398	73.394	73.389	73.385	73.381	73.376	73.372	73.367	73.363	73.359	73.354	73.35	73.346	73.341	73.373	73.418	73.463	73.508	73.553	73.598	73.642	73.687	73.732	73.786	73.851	73.924	74.008	74.101
Rwanda	RWA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	2.6	2.654	2.71	2.766	2.824	2.882	2.942	3.003	3.066	3.129	3.194	3.336	3.491	3.652	3.821	3.998	4.182	4.374	4.575	4.656	4.721	4.786	4.853	4.92	4.988	5.057	5.127	5.198	5.27	5.342	5.416	5.491	6.288	7.313	8.49	9.837	11.374	12.466	13.244	14.064	14.926	15.829	16.777	17.598	18.426	19.282	20.168	21.085	22.033	22.988	23.952	24.922	25.894	26.869	27.841	28.811	29.775
South Asia	SAS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	16.73501004	16.86640263	17.0538017	17.24303337	17.43823707	17.63374802	17.83085775	18.03009845	18.2326367	18.44060373	18.65594985	18.9032865	19.22835549	19.55977605	19.91029705	20.28999266	20.67639744	21.07051942	21.47427074	21.88932193	22.31461089	22.689138	22.94085187	23.19571322	23.45314327	23.71138397	23.97139027	24.23258634	24.49563967	24.75963729	25.0233409	25.27384645	25.49651154	25.7201893	25.94640147	26.17488336	26.40792322	26.64382784	26.88236628	27.12361116	27.36706058	27.65006957	28.00152927	28.35710941	28.71823097	29.08350045	29.45394912	29.83005541	30.21132698	30.59544072	30.98333782	31.37554575	31.77604171	32.18389783	32.60005445	33.0246554	33.45644204
Saudi Arabia	SAU	Urban population (% of total)	SP.URB.TOTL.IN.ZS	31.25	32.373	33.518	35.011	36.872	38.769	40.702	42.665	44.654	46.655	48.669	50.688	52.707	54.712	56.704	58.349	59.897	61.421	62.925	64.405	65.86	67.281	68.673	70.033	71.36	72.647	73.9	74.589	75.267	75.93	76.583	77.223	77.851	78.186	78.429	78.67	78.91	79.147	79.383	79.616	79.848	80.077	80.304	80.53	80.754	80.979	81.204	81.427	81.649	81.867	82.084	82.298	82.51	82.719	82.926	83.13	83.331
Sudan	SDN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	10.746	11.232	11.737	12.262	12.808	13.373	13.959	14.567	15.197	15.848	16.523	17.22	17.941	18.548	18.744	18.943	19.143	19.344	19.547	19.752	19.959	20.166	20.376	20.901	21.903	22.937	24.005	25.107	26.244	27.41	28.61	29.84	31.103	32.127	32.179	32.232	32.284	32.337	32.39	32.442	32.495	32.548	32.601	32.654	32.707	32.76	32.813	32.866	32.919	32.99	33.08	33.188	33.315	33.46	33.623	33.806	34.007
Senegal	SEN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	23	23.645	24.303	24.973	25.657	26.351	27.057	27.776	28.507	29.247	30	30.72	31.451	32.189	32.937	33.693	34.372	34.718	35.067	35.417	35.769	36.122	36.476	36.832	37.191	37.549	37.909	38.271	38.614	38.757	38.9	39.044	39.188	39.332	39.476	39.62	39.765	39.91	40.055	40.2	40.345	40.49	40.636	40.782	40.943	41.119	41.311	41.518	41.74	41.977	42.23	42.497	42.781	43.079	43.393	43.721	44.065
Singapore	SGP	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Solomon Islands	SLB	Urban population (% of total)	SP.URB.TOTL.IN.ZS	5.768	6.038	6.321	6.616	6.924	7.245	7.579	7.928	8.292	8.67	8.917	8.958	8.999	9.041	9.083	9.125	9.271	9.583	9.904	10.235	10.576	10.927	11.288	11.659	12.041	12.433	12.837	13.111	13.298	13.486	13.677	13.87	14.065	14.262	14.462	14.664	14.869	15.076	15.285	15.496	15.813	16.201	16.597	17.001	17.413	17.832	18.259	18.694	19.138	19.589	20.048	20.506	20.964	21.421	21.876	22.329	22.779
Sierra Leone	SLE	Urban population (% of total)	SP.URB.TOTL.IN.ZS	17.352	17.903	18.467	19.06	19.712	20.379	21.064	21.765	22.484	23.218	23.969	24.737	25.522	26.321	27.137	27.729	28.14	28.554	28.972	29.394	29.819	30.248	30.68	31.115	31.555	31.997	32.325	32.555	32.787	33.019	33.252	33.485	33.72	33.955	34.192	34.429	34.667	34.905	35.144	35.384	35.626	35.867	36.109	36.352	36.596	36.84	37.096	37.364	37.645	37.937	38.241	38.557	38.885	39.226	39.578	39.942	40.318
El Salvador	SLV	Urban population (% of total)	SP.URB.TOTL.IN.ZS	38.345	38.516	38.614	38.712	38.811	38.909	39.007	39.106	39.205	39.303	39.402	39.504	40.003	40.503	41.006	41.51	42.017	42.525	43.034	43.545	44.058	44.571	45.086	45.602	46.119	46.636	47.155	47.674	48.194	48.713	49.233	49.754	50.275	51.382	52.677	53.967	55.254	56.53	57.8	58.357	58.912	59.464	60.014	60.561	61.107	61.648	62.187	62.723	63.252	63.773	64.286	64.79	65.287	65.775	66.255	66.726	67.189
San Marino	SMR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	48.9	50.001	51.104	52.206	53.307	54.402	55.494	56.581	57.663	58.735	59.8	62.281	64.703	67.046	69.309	71.484	73.566	75.615	77.604	79.475	81.231	82.864	84.384	85.792	87.095	88.291	89.392	90.4	90.4	90.4	90.4	90.4	90.4	90.839	91.261	91.664	92.052	92.422	92.776	93.115	93.44	93.75	93.925	93.975	94.006	94.019	94.031	94.044	94.056	94.07	94.086	94.104	94.123	94.144	94.166	94.19	94.216
Somalia	SOM	Urban population (% of total)	SP.URB.TOTL.IN.ZS	17.312	17.835	18.372	18.92	19.453	19.964	20.487	21.02	21.563	22.115	22.678	23.251	23.835	24.427	25.03	25.498	25.748	25.999	26.252	26.507	26.763	27.021	27.28	27.541	27.804	28.067	28.333	28.627	28.969	29.312	29.658	30.007	30.359	30.711	31.067	31.425	31.785	32.147	32.511	32.878	33.247	33.617	33.99	34.371	34.76	35.156	35.561	35.974	36.394	36.823	37.259	37.702	38.153	38.612	39.078	39.551	40.03
Serbia	SRB	Urban population (% of total)	SP.URB.TOTL.IN.ZS																															50.393	50.768	51.037	51.306	51.575	51.844	52.114	52.382	52.651	52.919	53.188	53.456	53.724	53.992	54.259	54.526	54.793	55.06	55.11	55.159	55.208	55.258	55.307	55.373	55.455	55.553	55.668
Sub-Saharan Africa (excluding high income)	SSA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	14.63267388	14.93543776	15.24412857	15.57168927	15.9139327	16.26577298	16.61196764	16.96557263	17.32895335	17.70447408	18.07313954	18.47648144	18.8939671	19.31442245	19.73401811	20.16487755	20.61024027	21.04877919	21.49272756	21.88191918	22.25117443	22.66420499	23.08201002	23.51776924	23.98491179	24.48637898	25.00201937	25.51230522	26.02358342	26.53417506	27.07009592	27.5226789	27.96213976	28.38862249	28.75770344	29.10960851	29.44871806	29.78852589	30.11554826	30.44594072	30.78308405	31.17425617	31.58272031	32.00144053	32.42767501	32.86664851	33.31254169	33.76873651	34.24934013	34.73603584	35.23053453	35.72931071	36.23224246	36.73742929	37.24524199	37.75491877	38.26626407
South Sudan	SSD	Urban population (% of total)	SP.URB.TOTL.IN.ZS	8.748	8.737	8.725	8.714	8.702	8.69	8.679	8.667	8.656	8.645	8.633	8.622	8.61	8.599	8.587	8.576	8.565	8.553	8.542	8.531	8.519	8.508	8.497	8.708	9.261	9.844	10.461	11.111	11.797	12.517	13.276	14.074	14.912	15.626	15.749	15.873	15.997	16.123	16.249	16.376	16.504	16.632	16.761	16.891	17.023	17.154	17.287	17.42	17.555	17.699	17.855	18.022	18.2	18.39	18.591	18.804	19.03
Sub-Saharan Africa	SSF	Urban population (% of total)	SP.URB.TOTL.IN.ZS	14.6350534	14.9379644	15.24680194	15.57450668	15.91689415	16.26887966	16.61522346	16.96897758	17.33250691	17.70817346	18.07698559	18.48046219	18.89812868	19.31872588	19.73847392	20.16950341	20.61501832	21.05371032	21.49749323	21.88652362	22.25562744	22.66851659	23.08615647	23.52172488	23.98870669	24.4900216	25.00550608	25.51576529	26.02688529	26.53733377	27.07311153	27.52559373	27.96493544	28.39135082	28.76039057	29.11222774	29.45127473	29.79101603	30.11799587	30.44834765	30.78542621	31.17651264	31.58495844	32.00356907	32.42971471	32.86861886	33.31447604	33.77060564	34.25117598	34.73780637	35.23228366	35.73094823	36.23383238	36.73898721	37.24676495	37.75641746	38.26772557
Small states	SST	Urban population (% of total)	SP.URB.TOTL.IN.ZS	28.20102602	28.5606523	28.94370001	29.36713575	29.81962761	30.28669803	30.75386931	31.18643861	31.63621989	32.09936228	32.5744909	33.06832483	33.56078167	34.03491094	34.55637938	35.10735034	35.67763834	36.23272549	36.79151156	37.3348259	37.87251088	38.3449005	38.83514816	39.25116282	39.69597369	40.1816696	40.71755638	41.29745218	41.89811584	42.48678456	43.05991746	43.60183397	43.96466879	44.28456874	44.61885654	44.94969011	45.3117717	45.68428222	46.06571036	46.47094776	46.89153984	47.28544523	47.65953634	48.05575478	48.49720821	49.00955606	49.5843019	50.20365988	50.84277658	51.45808462	52.01752411	52.52378078	52.98642508	53.41601636	53.82577665	54.22464025	54.61276641
Sao Tome and Principe	STP	Urban population (% of total)	SP.URB.TOTL.IN.ZS	16.073	16.805	17.969	19.194	20.484	21.833	23.247	24.724	26.264	27.861	29.518	30.205	30.561	30.917	31.277	31.639	32.004	32.37	32.738	33.109	33.482	33.857	34.826	35.887	36.963	38.049	39.149	40.26	41.382	42.511	43.648	44.793	45.764	46.717	47.673	48.631	49.592	50.55	51.509	52.467	53.424	54.377	55.327	56.25	57.144	58.01	58.847	59.655	60.434	61.185	61.907	62.6	63.265	63.902	64.511	65.092	65.647
Suriname	SUR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	47.26	47.297	47.335	47.372	47.341	47.109	46.877	46.644	46.412	46.18	45.948	45.716	46.76	49.087	51.421	53.749	56.064	58.346	60.597	62.803	64.96	65.035	65.11	65.184	65.259	65.334	65.408	65.483	65.557	65.632	65.706	65.78	65.854	65.928	66.002	66.076	66.15	66.223	66.297	66.371	66.444	66.517	66.591	66.664	66.737	66.682	66.615	66.547	66.479	66.412	66.344	66.276	66.208	66.14	66.085	66.043	66.015
Slovak Republic	SVK	Urban population (% of total)	SP.URB.TOTL.IN.ZS	33.464	33.953	34.714	35.483	36.26	37.043	37.833	38.63	39.435	40.243	41.057	42.009	43.064	44.122	45.187	46.257	47.331	48.405	49.482	50.56	51.638	52.31	52.777	53.244	53.711	54.176	54.641	55.105	55.568	56.03	56.491	56.78	56.719	56.659	56.598	56.537	56.476	56.416	56.355	56.294	56.233	56.163	56.013	55.863	55.713	55.563	55.412	55.261	55.111	54.96	54.685	54.41	54.163	53.945	53.757	53.598	53.468
Slovenia	SVN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	28.204	29.107	29.934	30.776	31.631	32.497	33.376	34.266	35.169	36.081	37.004	37.972	39.058	40.153	41.259	42.374	43.499	44.627	45.762	46.901	48.045	48.94	49.1	49.26	49.42	49.58	49.74	49.9	50.061	50.22	50.38	50.507	50.534	50.561	50.589	50.616	50.643	50.671	50.698	50.725	50.752	50.78	50.777	50.685	50.593	50.501	50.409	50.317	50.224	50.133	50.04	49.948	49.856	49.764	49.695	49.65	49.627
Sweden	SWE	Urban population (% of total)	SP.URB.TOTL.IN.ZS	72.49	73.295	74.271	75.223	76.153	77.056	77.914	78.727	79.519	80.287	81.034	81.563	81.886	82.203	82.517	82.73	82.802	82.873	82.944	83.016	83.087	83.1	83.1	83.1	83.1	83.1	83.1	83.1	83.1	83.1	83.1	83.204	83.361	83.516	83.671	83.824	83.914	83.942	83.97	83.998	84.026	84.071	84.133	84.196	84.258	84.319	84.43	84.588	84.746	84.902	85.056	85.21	85.363	85.514	85.665	85.815	85.964
Swaziland	SWZ	Urban population (% of total)	SP.URB.TOTL.IN.ZS	3.913	4.335	4.8	5.312	5.876	6.494	7.157	7.729	8.344	9.001	9.705	10.458	11.264	12.12	13.033	14.004	15.037	15.753	16.427	17.124	17.846	18.589	19.357	20.149	20.965	21.804	22.668	22.824	22.852	22.88	22.908	22.935	22.964	22.992	23.02	23.048	23.076	23.081	22.949	22.817	22.686	22.555	22.425	22.296	22.166	22.038	21.91	21.783	21.67	21.574	21.492	21.425	21.374	21.337	21.315	21.308	21.315
Sint Maarten (Dutch part)	SXM	Urban population (% of total)	SP.URB.TOTL.IN.ZS	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
Seychelles	SYC	Urban population (% of total)	SP.URB.TOTL.IN.ZS	27.673	28.717	29.786	30.877	31.991	33.123	34.277	35.449	36.641	37.846	39.068	40.337	41.802	43.277	44.767	46.266	47.774	49.282	49.396	49.381	49.366	49.352	49.337	49.322	49.307	49.292	49.277	49.262	49.247	49.246	49.258	49.283	49.322	49.375	49.441	49.52	49.613	49.72	49.84	49.973	50.12	50.28	50.454	50.641	50.841	51.055	51.282	51.522	51.775	52.041	52.319	52.611	52.915	53.231	53.559	53.887	54.214
Syrian Arab Republic	SYR	Urban population (% of total)	SP.URB.TOTL.IN.ZS	36.807	37.399	38.044	38.694	39.349	40.006	40.667	41.332	42.001	42.671	43.345	43.751	44.078	44.405	44.733	45.061	45.39	45.718	46.048	46.377	46.708	47.038	47.268	47.476	47.684	47.891	48.099	48.307	48.515	48.723	48.931	49.139	49.347	49.555	49.764	50.104	50.473	50.841	51.21	51.578	51.947	52.314	52.682	53.049	53.417	53.783	54.154	54.529	54.908	55.29	55.677	56.066	56.459	56.855	57.255	57.656	58.061
Turks and Caicos Islands	TCA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	47.679	48.021	48.364	48.706	49.049	49.392	49.734	50.077	50.42	50.763	51.106	51.487	51.882	52.275	52.669	53.063	53.456	53.848	54.24	54.632	55.259	57.358	59.435	61.478	63.484	65.439	67.345	69.197	70.99	72.716	74.343	75.537	76.694	77.81	78.888	79.928	80.93	81.89	82.814	83.7	84.55	85.362	86.007	86.608	87.188	87.745	88.281	88.797	89.294	89.77	90.228	90.668	91.09	91.482	91.847	92.186	92.502
Chad	TCD	Urban population (% of total)	SP.URB.TOTL.IN.ZS	6.695	6.962	7.239	7.527	7.877	8.406	8.968	9.564	10.196	10.862	11.568	12.313	13.1	13.882	14.704	15.566	16.47	17.413	18.4	18.592	18.787	18.982	19.179	19.377	19.578	19.779	19.983	20.187	20.394	20.602	20.811	21.023	21.235	21.408	21.44	21.473	21.506	21.538	21.571	21.604	21.637	21.67	21.702	21.735	21.768	21.801	21.834	21.868	21.901	21.934	21.983	22.048	22.129	22.227	22.341	22.471	22.618
East Asia & Pacific (IDA & IBRD countries)	TEA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	16.61434997	17.07420861	17.53769967	18.00702445	18.48410467	18.40050128	18.3476631	18.33370858	18.32141937	18.31046796	18.30541503	18.33170012	18.37887847	18.5145686	18.7295269	18.77514741	18.94139568	19.1130898	19.52390167	20.18300218	20.87681982	21.60008097	22.33428625	22.96798067	23.61721335	24.2779741	24.95063512	25.63577853	26.33452873	27.04673829	27.77330868	28.5598834	29.37207103	30.19828824	31.03970871	31.8942859	32.76455813	33.64429632	34.53731007	35.44189914	36.37099543	37.40930767	38.52957457	39.66197403	40.80531397	41.95423124	43.08010535	44.19439066	45.31390073	46.43193778	47.55118691	48.6670687	49.7571824	50.81763505	51.84852128	52.84922031	53.81906235
Europe & Central Asia (IDA & IBRD countries)	TEC	Urban population (% of total)	SP.URB.TOTL.IN.ZS	45.01212072	45.75416517	46.47422811	47.19447203	47.91429989	48.64551562	49.35741454	50.05680582	50.75661434	51.45433696	52.14084251	52.8050107	53.45791319	54.10697035	54.75020915	55.36858886	55.96824649	56.55924302	57.15111193	57.66241016	58.08478835	58.59903262	59.1445624	59.69117795	60.24688761	60.78765553	61.28413875	61.75972233	62.23392728	62.55408369	62.71311586	62.82052825	62.86382906	62.87479929	62.89359677	62.92303716	62.94353574	62.9639936	62.99489782	63.02686803	63.06264529	63.11801385	63.1953616	63.28789007	63.38706756	63.48817428	63.58860905	63.69668651	63.80152764	63.89896442	63.98860334	64.08636384	64.21456353	64.35104989	64.4925798	64.64147033	64.79734191
Togo	TGO	Urban population (% of total)	SP.URB.TOTL.IN.ZS	10.098	10.94	11.844	12.811	13.847	14.95	16.125	17.374	18.7	20.098	21.28	21.602	21.929	22.258	22.591	22.927	23.268	23.611	23.958	24.308	24.663	25.02	25.391	25.778	26.169	26.562	26.96	27.362	27.768	28.176	28.589	29.005	29.425	29.848	30.275	30.705	31.139	31.576	32.016	32.46	32.907	33.356	33.809	34.265	34.724	35.185	35.649	36.116	36.587	37.058	37.533	38.01	38.493	38.979	39.469	39.964	40.463
Thailand	THA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	19.672	19.781	19.89	20	20.11	20.221	20.332	20.444	20.556	20.668	20.889	21.442	22.006	22.579	23.164	23.758	24.365	24.98	25.606	26.242	26.791	27.049	27.308	27.569	27.832	28.095	28.361	28.628	28.897	29.167	29.424	29.593	29.763	29.934	30.105	30.276	30.449	30.622	30.795	30.969	31.391	32.572	33.779	35.006	36.256	37.52	38.804	40.104	41.419	42.744	44.08	45.394	46.682	47.943	49.174	50.374	51.54
Tajikistan	TJK	Urban population (% of total)	SP.URB.TOTL.IN.ZS	33.168	33.56	33.955	34.351	34.751	35.152	35.555	35.96	36.368	36.777	36.876	36.607	36.337	36.07	35.802	35.536	35.27	35.006	34.743	34.502	34.289	34.078	33.866	33.655	33.445	33.235	33.026	32.818	32.61	32.231	31.658	31.09	30.527	29.972	29.421	28.877	28.338	27.806	27.28	26.76	26.486	26.457	26.429	26.4	26.417	26.433	26.45	26.466	26.483	26.5	26.516	26.533	26.568	26.621	26.692	26.782	26.891
Turkmenistan	TKM	Urban population (% of total)	SP.URB.TOTL.IN.ZS	46.412	46.557	46.702	46.848	46.993	47.139	47.284	47.43	47.575	47.721	47.78	47.735	47.691	47.646	47.602	47.557	47.513	47.469	47.424	47.299	47.078	46.858	46.637	46.417	46.196	45.976	45.757	45.537	45.317	45.16	45.075	44.99	44.904	44.819	44.734	44.794	45.018	45.241	45.465	45.689	45.913	46.137	46.362	46.587	46.812	47.048	47.296	47.555	47.826	48.109	48.402	48.707	49.023	49.35	49.688	50.037	50.396
Latin America & the Caribbean (IDA & IBRD countries)	TLA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	49.01185545	49.81736267	50.63380639	51.45262296	52.27652377	53.05078136	53.82432466	54.5964523	55.36924998	56.13846408	56.90390907	57.66300563	58.41204767	59.13661835	59.85235881	60.56812547	61.28048658	61.99239512	62.70155061	63.40415915	64.09855069	64.75680891	65.39354976	66.01633852	66.63563009	67.25174488	67.85666246	68.45232576	69.04194087	69.62150278	70.18846576	70.73177328	71.25545235	71.76614842	72.27181986	72.76812241	73.24080617	73.72209812	74.19752952	74.65700378	75.11326868	75.4778904	75.8175969	76.15092894	76.4835252	76.81055568	77.13351368	77.45192603	77.76621239	78.07493697	78.3797488	78.6803415	78.97370372	79.26018474	79.54018393	79.81326472	80.07969073
Timor-Leste	TLS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	10.091	10.243	10.511	10.785	11.066	11.353	11.646	11.946	12.253	12.566	12.886	13.213	13.548	13.889	14.237	14.593	14.956	15.326	15.704	16.089	16.483	16.883	17.291	17.708	18.132	18.563	19.003	19.451	19.907	20.37	20.842	21.215	21.54	21.867	22.199	22.534	22.873	23.215	23.561	23.91	24.263	24.619	24.979	25.343	25.71	26.314	26.934	27.564	28.203	28.85	29.507	30.171	30.832	31.485	32.131	32.77	33.401
Middle East & North Africa (IDA & IBRD countries)	TMN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	33.88262735	34.602602	35.32201274	36.04589173	36.78078837	37.55252947	38.27958292	38.92543597	39.59397539	40.26619633	40.94329164	41.6001374	42.27072021	42.94030957	43.58032957	44.20987744	44.82379656	45.37672588	45.90488616	46.42363145	46.95331164	47.48795879	48.01758437	48.54369235	49.06900527	49.57402749	50.07649788	50.51398556	50.8702684	51.19624679	51.51925976	51.8383857	52.21679477	52.61193185	53.0043838	53.34913604	53.68309702	54.02794533	54.40000595	54.77916991	55.15485414	55.52486309	55.89145059	56.25333865	56.60913853	56.96967576	57.32812297	57.66055286	57.98125556	58.30436133	58.63266568	58.96724636	59.31111828	59.65551973	59.99417408	60.32339678	60.6421551
Tonga	TON	Urban population (% of total)	SP.URB.TOTL.IN.ZS	17.552	17.929	18.312	18.701	19.098	19.499	19.908	20.097	20.127	20.157	20.187	20.217	20.247	20.277	20.307	20.337	20.367	20.504	20.719	20.935	21.154	21.373	21.594	21.817	22.042	22.268	22.496	22.609	22.641	22.672	22.704	22.736	22.768	22.8	22.832	22.864	22.897	22.927	22.955	22.984	23.012	23.041	23.069	23.098	23.127	23.155	23.184	23.227	23.281	23.335	23.389	23.443	23.498	23.56	23.632	23.712	23.801
South Asia (IDA & IBRD)	TSA	Urban population (% of total)	SP.URB.TOTL.IN.ZS	16.73501004	16.86640263	17.0538017	17.24303337	17.43823707	17.63374802	17.83085775	18.03009845	18.2326367	18.44060373	18.65594985	18.9032865	19.22835549	19.55977605	19.91029705	20.28999266	20.67639744	21.07051942	21.47427074	21.88932193	22.31461089	22.689138	22.94085187	23.19571322	23.45314327	23.71138397	23.97139027	24.23258634	24.49563967	24.75963729	25.0233409	25.27384645	25.49651154	25.7201893	25.94640147	26.17488336	26.40792322	26.64382784	26.88236628	27.12361116	27.36706058	27.65006957	28.00152927	28.35710941	28.71823097	29.08350045	29.45394912	29.83005541	30.21132698	30.59544072	30.98333782	31.37554575	31.77604171	32.18389783	32.60005445	33.0246554	33.45644204
Sub-Saharan Africa (IDA & IBRD countries)	TSS	Urban population (% of total)	SP.URB.TOTL.IN.ZS	14.6350534	14.9379644	15.24680194	15.57450668	15.91689415	16.26887966	16.61522346	16.96897758	17.33250691	17.70817346	18.07698559	18.48046219	18.89812868	19.31872588	19.73847392	20.16950341	20.61501832	21.05371032	21.49749323	21.88652362	22.25562744	22.66851659	23.08615647	23.52172488	23.98870669	24.4900216	25.00550608	25.51576529	26.02688529	26.53733377	27.07311153	27.52559373	27.96493544	28.39135082	28.76039057	29.11222774	29.45127473	29.79101603	30.11799587	30.44834765	30.78542621	31.17651264	31.58495844	32.00356907	32.42971471	32.86861886	33.31447604	33.77060564	34.25117598	34.73780637	35.23228366	35.73094823	36.23383238	36.73898721	37.24676495	37.75641746	38.26772557
Trinidad and Tobago	TTO	Urban population (% of total)	SP.URB.TOTL.IN.ZS	17.349	16.712	16.093	15.493	14.91	14.347	13.801	13.273	12.761	12.268	11.876	11.774	11.672	11.571	11.471	11.372	11.274	11.176	11.079	10.983	10.863	10.599	10.341	10.087	9.839	9.597	9.361	9.129	8.902	8.681	8.534	8.742	8.955	9.173	9.395	9.622	9.854	10.091	10.333	10.58	10.777	10.597	10.419	10.244	10.072	9.902	9.735	9.571	9.408	9.249	9.092	8.937	8.795	8.666	8.55	8.445	8.352
Tunisia	TUN	Urban population (% of total)	SP.URB.TOTL.IN.ZS	37.511	37.95	38.391	38.833	39.279	39.724	40.23	41.036	41.848	42.662	43.482	44.305	45.132	45.959	46.79	47.588	48.184	48.779	49.375	49.972	50.569	51.164	51.76	52.356	53.011	53.839	54.667	55.491	56.314	57.131	57.946	58.756	59.562	60.362	61.078	61.474	61.87	62.262	62.653	63.043	63.432	63.818	64.202	64.585	64.929	65.098	65.266	65.433	65.601	65.767	65.934	66.1	66.274	66.456	66.645	66.842	67.047
